HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experimentName,Input.List,Answer.age,Answer.assess,Answer.comments,Answer.education,Answer.enjoyment,Answer.fairprice,Answer.freeGenCrit,Answer.freeGenCrit1,Answer.freeGenCrit10,Answer.freeGenCrit11,Answer.freeGenCrit12,Answer.freeGenCrit13,Answer.freeGenCrit14,Answer.freeGenCrit15,Answer.freeGenCrit16,Answer.freeGenCrit17,Answer.freeGenCrit18,Answer.freeGenCrit19,Answer.freeGenCrit2,Answer.freeGenCrit20,Answer.freeGenCrit21,Answer.freeGenCrit22,Answer.freeGenCrit23,Answer.freeGenCrit24,Answer.freeGenCrit25,Answer.freeGenCrit26,Answer.freeGenCrit27,Answer.freeGenCrit28,Answer.freeGenCrit29,Answer.freeGenCrit3,Answer.freeGenCrit30,Answer.freeGenCrit31,Answer.freeGenCrit32,Answer.freeGenCrit33,Answer.freeGenCrit34,Answer.freeGenCrit35,Answer.freeGenCrit36,Answer.freeGenCrit37,Answer.freeGenCrit38,Answer.freeGenCrit39,Answer.freeGenCrit4,Answer.freeGenCrit40,Answer.freeGenCrit5,Answer.freeGenCrit6,Answer.freeGenCrit7,Answer.freeGenCrit8,Answer.freeGenCrit9,Answer.freeWordCheck,Answer.gender,Answer.listenerChoice,Answer.listenerSceneConfigs,Answer.listenerTurnOrder,Answer.litChoice1,Answer.litChoice2,Answer.litChoice3,Answer.litChoice4,Answer.litChoice5,Answer.litChoice6,Answer.litChoice7,Answer.litChoice8,Answer.nativeEnglish,Answer.othernativelanguage,Answer.problems,Answer.refTypes,Answer.sceneConfigs,Answer.sceneTime,Answer.shapeCheck,Answer.turnOrder,Answer.wrongShape,Approve,Reject
3ULIZ0H1VAIXNSG3NB1N33KQ4H315G,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3WYGZ5XF3XS3MFYTXJPFQDM1K7QKSN,klyxbdjj7r,Approved,Wed Oct 25 08:10:14 PDT 2017,Wed Oct 25 08:41:53 PDT 2017,Wed Oct 25 09:41:53 PDT 2017,2017-10-25 16:42:28 UTC,,,1899,100% (4/4),100% (3/3),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,25,Yes,"Woo, fun!!!!",2,1,2,{},circle,square,triangle,square,curved line,cube,cylinder,square,triangle,slanted line,cylinder,half triangle,cylinder,arrow,arrow,triangle,triangle,oval,rectangle,cylinder,spiral,line,slanted line,line,arrow,arrow,square,triangle,oval,rectangle,spiral,spiral,line,curved line,arrow,square,triangle,square,curved line,triangle,sun,Female,,CBDA;CBDA;DCBA;BDCA;CBDA;ABCD;CADB;BCDA,1;7;2;6;5;4;8;3,1,1,1,1,1,1,1,1,yes,{},None,2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2,ADBC;ABDC;ACBD;ABCD;DCAB;BADC;BDAC;DBCA;DCBA;CADB;ABDC;CABD;ABCD;DACB;ABCD;BACD;BCDA;BCAD;BCDA;CABD;BACD;ACBD;CBDA;BDAC;DCBA;CABD;ABCD;DACB;BADC;BADC;DCAB;BCAD;BDAC;CBAD;ACBD;BCDA;DCBA;CBDA;ADCB;DBCA,7492;3835;5793;2832;4184;3807;6267;3205;2899;1874;3070;2000;9118;4388;3154;1647;3724;2692;2783;3152;1912;2601;3400;2008;2112;2103;5696;2921;3264;2063;2487;2152;1840;1783;2040;2680;3335;5288;3481;2176,sun,12;39;23;24;16;9;34;37;5;11;31;6;18;8;1;17;27;10;3;26;30;14;2;29;35;25;20;15;36;21;19;22;40;38;28;7;4;33;13;32,0,,
3VGET1QSZ0C5BXAP8S55UDOGR06W7O,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,35DR22AR5EX5MYCL6N338ZMRO053X2,6bsndxxu6p,Approved,Wed Oct 25 08:01:34 PDT 2017,Wed Oct 25 08:08:15 PDT 2017,Wed Oct 25 09:08:15 PDT 2017,2017-10-25 16:08:28 UTC,,,401,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,24,Yes,interesting and fun HIT.,3,1,2,{},circle,square,cicrlce,circle that is almost full,arrow,square that is almost full,cylinder,triangle with one dot,circle,acute angle,cylinder,half circle,square,line,arrow,triangle,square,square,skinny square,cylinder,puck,line,angle without an arrow,skinny line,arrow,small line,square,small square,square,skinny square,cylinder,small cylinder,line without an arrow,arrow,skinny line,circle,square with stripes,triangle,arow,square,sun,Female,,CBAD;BCAD;CDBA;BDAC;DCBA;BADC;ACDB;CBDA,2;6;7;4;3;8;1;5,1,1,1,1,1,1,1,1,yes,{},no,2;1;1;2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;2;1;2;2;2;2;1;2;2;1;1;2;1;2;1;1;2;1;1;1;1,ABDC;ABCD;ACBD;CDBA;BDAC;BDCA;BADC;CDBA;CADB;BACD;ABCD;CBDA;BACD;ACDB;ABCD;CDAB;CDBA;CABD;ACBD;ACDB;DBAC;DBAC;BCDA;BADC;DCAB;ACDB;ADCB;ACBD;BCAD;CADB;CBAD;BACD;ADBC;BACD;BDCA;CDAB;CADB;CABD;ADBC;ADBC,21299;6521;6042;5895;7555;8096;16497;5663;9801;5400;5201;6825;4729;5144;8088;4537;4435;4549;3305;3424;3139;3272;16210;7444;8201;5243;7543;4179;3517;6301;4566;2812;3659;14543;3087;4519;8458;5182;7229;9066,sun,28;25;27;37;1;2;14;15;38;23;17;4;13;35;16;5;33;24;9;10;31;7;3;6;39;26;8;21;19;36;34;29;20;11;22;32;30;40;18;12,0,,
3VGET1QSZ0C5BXAP8S55UDOGR06W7O,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3MX2NQ3YCA780DZPK6RWNWKB2WW5XU,9tr3zxsikf,Approved,Wed Oct 25 09:06:03 PDT 2017,Wed Oct 25 09:22:15 PDT 2017,Wed Oct 25 10:22:15 PDT 2017,2017-10-25 17:22:28 UTC,,,972,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,54,Yes,fun,2,1,yes,{},square,triangle with lines,triangle,square,arrow,cube with a little,cube,square,circle,arrow,cube,almost triangle,glass with a little,arrow,short line,triangle,square,oval,oval,cylinder,small swirly,line,lines that look like a chair,arrow,line,arrow,triangle,smaller square,rectangle,long oval,cylinder,short can,line,arrow,arrow,square,triangle,triangle,hill,triangle,sun,Female,,BACD;ABCD;CBDA;ACBD;BDCA;CBDA;CBDA;ADBC,8;1;5;2;4;6;7;3,1,1,1,1,1,1,1,1,yes,{},no,1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;1;2;2;1;2;1;2;2;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;2,ADCB;ADBC;DBCA;CADB;BDAC;DBCA;CBDA;DABC;BCDA;BCAD;BCDA;DABC;BDAC;CDBA;DBCA;DACB;ADCB;CBDA;ABDC;ABDC;BACD;BCDA;DBCA;ABCD;DCAB;ADBC;DBCA;ACBD;CDBA;CADB;BCDA;ACBD;DBCA;DBCA;ABCD;CADB;CBAD;BCDA;BDCA;BCDA,14056;4678;9365;53921;13321;9325;4404;4530;7456;9286;3708;3710;9168;6554;6528;10768;22750;14069;4936;4506;4442;3654;6388;9612;5474;5092;6514;4162;14968;4640;5458;5116;3866;9020;7480;3570;3319;4363;3882;9222,sun,37;19;6;26;3;12;32;7;36;23;33;11;10;38;21;34;20;8;9;13;27;30;35;17;16;15;14;40;4;25;39;22;1;28;2;18;29;24;31;5,0,,
3VGET1QSZ0C5BXAP8S55UDOGR06W7O,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3NKQQ8O39ZIBNMKNU7YS119ZLVCUDY,10zofqos37,Approved,Wed Oct 25 08:03:47 PDT 2017,Wed Oct 25 08:21:52 PDT 2017,Wed Oct 25 09:21:52 PDT 2017,2017-10-25 16:22:28 UTC,,,1085,100% (5/5),100% (3/3),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,28,Yes,No.,3,0,$2.00 ,{},square,striped triangle,triangle,square,arrow,almost full square,cylinder,triangle with one bump,circle,almost straight line,square,incomplete triangle,almost empty cylinder,arrow,arrow,triangle,small triangle,oval,thin rectangle,tornado,circle,arrow,obtuse angle,thin straight line,straight line,arrow,triangle,triangle,oval,narrow rectangle,cylinder,smaller circle,arrow,arrow,thin straight line,circle,triangle,square,arrow,square,sun,Male,,CADB;CBDA;ACDB;ADBC;ACDB;DABC;BDAC;ADCB,1;2;4;3;8;7;5;6,1,1,1,1,1,1,1,1,yes,{},No.,1;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;2;1,BDCA;ACBD;CADB;BDCA;CADB;CBDA;ADBC;ACDB;CBDA;BACD;DACB;BDCA;CBAD;ABCD;BCAD;ADCB;DBCA;BCAD;DABC;DABC;ADBC;CDBA;ADBC;BDAC;DABC;BDCA;CADB;ABCD;DCBA;CBDA;CBDA;DACB;DACB;DCBA;BDAC;BACD;DCBA;ADCB;CDBA;ABDC,10999;5504;4736;16826;14385;5693;4107;23506;7125;7363;7976;4625;4775;4489;4449;4225;7005;7459;5055;11803;4310;7777;4327;4401;7625;5218;3654;4777;6232;4093;4454;9481;3416;3376;3733;3957;5300;7441;4064;5603,sun,17;21;32;36;18;28;19;16;14;38;26;34;13;6;12;1;30;24;31;20;29;27;11;37;2;7;9;4;10;35;23;3;39;8;22;33;15;40;25;5,0,,
3VGET1QSZ0C5BXAP8S55UDOGR06W7O,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3WLEIWSYHPUJFQGNXJ7CM3T5UWM2HX,u7vdy07b3k,Approved,Wed Oct 25 08:03:16 PDT 2017,Wed Oct 25 08:12:25 PDT 2017,Wed Oct 25 09:12:25 PDT 2017,2017-10-25 16:12:28 UTC,,,549,100% (4/4),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,32,Yes,no,2,1,2,{},circle face,lots of lines,circle,square,arrow,cylinder,square,one triangle,triangle,arrow,cylinder,u,cyclinder,arrow,arrow,triangle,square,square,rectangle,cylinder,swirl,arrow,arrow,arrow,arrow,short line,triangle,square,rectangle,egg,swirl,swirl,straight,arrow,line,circle,square line,square,oval,square,sun,Male,,BADC;BADC;DBCA;CBAD;ADCB;BDCA;CDAB;ADBC,5;7;6;3;4;2;8;1,1,1,1,1,1,1,1,1,yes,{},no,2;1;2;2;1;1;2;1;1;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;2;1;1,ABDC;ACBD;CBDA;DBCA;ACBD;BDAC;DCAB;DCBA;DBAC;CBDA;ABCD;CBDA;DBAC;DBCA;BACD;BACD;CBAD;ACBD;ACDB;DCAB;DBCA;CBAD;ACBD;DCAB;CDBA;DACB;DBCA;ACDB;CABD;CDBA;ADBC;DBCA;CADB;BADC;ACDB;ACBD;DBAC;BACD;BDAC;BADC,4709;4621;2755;3806;6048;4009;3088;12232;5197;3965;3652;6141;7029;6785;2846;3032;3130;3074;8623;3660;4580;3016;5589;3145;9726;3516;4774;7009;7425;4752;21906;3860;2825;2644;5439;3954;3497;2749;4827;3059,sun,18;33;30;28;31;8;12;36;20;3;34;7;37;14;17;40;23;2;10;15;39;24;1;32;25;9;27;38;6;16;5;4;29;21;19;35;22;13;26;11,0,,
3K8CQCU3KEEUEI2COZMUQAA6RFBNWQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,37TRT2X24R49U9B94C38Z9CO1U3JBL,0e6voqdfze,Approved,Wed Oct 25 08:06:54 PDT 2017,Wed Oct 25 08:28:25 PDT 2017,Wed Oct 25 09:28:25 PDT 2017,2017-10-25 16:28:28 UTC,,,1291,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,23,No,{},3,0,Yes,{},square,triangle with lines,triangle,square,slightly curved line,almost filled cylinder,partly filled cube,square,triangle,arrow pointing right,mostly filled cylinder,incomplete triangle,almost empty cylinder,arrow pointing right.,arrow point right,triangle,smallest triangle,rectangle,thinnest rectangle,tornado,flat cylinder,arrow pointing right,obtuse angle without an arrow,"the thinnest, longest line with no arrow",line with no arrow,short line with no arrow,triangle,triangle,rectangle,thinnest oval,cylinder,ribbon-looking object,arrow pointing right,curved arrow,thinnest line with no arrow,square with polka dots,square with lines through it.,triangle with 5 circles in it,curve with no arrow,square with dots,circle with triangles around it.,Female,,BCAD;BDCA;BDCA;BACD;DCBA;BCDA;CBDA;DBAC,4;7;2;1;6;8;3;5,1,1,1,1,1,1,1,1,yes,{},No,1;2;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;2;1;1;1;2;2;1,CABD;BCDA;CABD;DABC;DCAB;CDAB;CDBA;DBCA;BDAC;ACDB;CBAD;CBAD;BADC;ABDC;ABCD;BACD;DCAB;BADC;ABDC;BACD;CDAB;CADB;BDCA;CDAB;ABDC;CDAB;DACB;ACBD;ABCD;ADCB;CDAB;CDAB;ACBD;CBAD;DBCA;CABD;ACBD;DACB;BCAD;ADBC,38857;17688;8576;9992;3827;7243;12370;6663;8147;9310;4758;24361;9063;14160;23787;9181;10617;9529;7221;7937;5351;3304;7905;7967;5146;6853;6136;7751;6231;6879;5025;2375;3672;5304;3161;4343;6057;7464;11168;3129,sun,6;38;21;37;23;13;26;5;15;7;35;3;10;27;30;2;29;40;39;24;8;33;14;19;12;1;18;20;31;32;9;16;11;22;17;25;28;4;36;34,0,,
3K8CQCU3KEEUEI2COZMUQAA6RFBNWQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,39ZSFO5CA99OQ8KF43K34Z4CQF9UJC,frqvgoe3u7,Approved,Wed Oct 25 08:00:59 PDT 2017,Wed Oct 25 08:12:07 PDT 2017,Wed Oct 25 09:12:07 PDT 2017,2017-10-25 16:12:28 UTC,,,668,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,34,Yes,{},3,1,yes,{},circle,square,circle,square,arrow,cylinder,empty cylinder,triangle with one dot,triangle,least bent line,cube,half triangle,cube,arrow,arrow,triangle,small triangle,oval,oval,cylinder,small spiral,arrow,arrow,skinny line,line,arrow,triangle,triangle,oval,skinny oval,spiral,short cylinder,line,curved line,arrow,square,triangle,triangle,arrow,square,sun,Female,,ABCD;ADCB;DBCA;CABD;DABC;DBAC;ACDB;ACDB,1;7;8;5;2;4;6;3,1,1,1,1,1,1,1,1,yes,{},no,2;2;2;1;2;2;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;2;1;1;2;1;2;2;1;2;1;1;2,BCDA;DBCA;BDAC;DBAC;BACD;DBCA;BADC;CBAD;CBAD;DACB;CADB;CABD;CBDA;BCAD;ADBC;ADCB;ACBD;BADC;BDCA;BDCA;BDAC;ABDC;BCAD;ADBC;CADB;ABDC;BADC;BCAD;ABCD;CDBA;CDAB;ADBC;ADBC;BACD;BCAD;ADCB;DABC;ACDB;ADCB;BCAD,8413;13030;5879;13500;9549;11663;8856;7306;4912;10240;4847;12377;6248;9631;5361;7022;6121;9576;7351;4249;8816;4608;4575;4705;4545;4912;4264;4832;4312;5048;5544;5736;7048;4720;4424;6232;4600;8520;4560;5040,sun,39;28;33;27;38;24;6;1;29;14;9;23;37;15;34;36;5;18;30;13;2;31;3;19;20;17;8;22;40;12;11;32;4;26;21;35;25;16;10;7,0,,
3K8CQCU3KEEUEI2COZMUQAA6RFBNWQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3B1NLC6UG09171MIFB06XGPXQ60PG7,yp94zwc0or,Approved,Wed Oct 25 08:57:29 PDT 2017,Wed Oct 25 09:08:25 PDT 2017,Wed Oct 25 10:08:25 PDT 2017,2017-10-25 17:08:28 UTC,,,656,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,54,Yes,none,2,1,2,{},circle,triangle with lines,circle,almost full circle,bent line,most filled box,box,square,triangle,arrow,box,section of triangle,less full cylinder,arrow,arrow,square,square,oval,oval,ribbon,shorter ribbon,arrow,arrow,arrow,arrow,arrow,triangle,triangle,oval,thinner oval,ribbon,ribbon,arrow,arrow,thin line without pointer,square,square with lines,triangle,bend line without arrow tip,square,sun,Female,,BCAD;ABDC;CDAB;BACD;DBCA;BACD;CDAB;CDAB,7;2;6;8;4;1;3;5,1,1,1,1,1,1,1,1,yes,{},no,2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1,BDAC;DBAC;DABC;DCBA;ABCD;ABDC;DCBA;BACD;CBDA;ACBD;ADBC;CBAD;ACDB;BDAC;DCBA;BDCA;DCAB;ADBC;BCAD;BACD;DCBA;CDAB;DBAC;DCAB;BADC;DCBA;BCAD;CADB;ACBD;ABCD;BACD;ACBD;BACD;DBCA;BDAC;DACB;DBAC;CDBA;DBAC;CBAD,42350;22128;12112;5417;14471;10848;4929;10713;4422;8880;7617;14831;6904;8368;12176;6824;7889;5503;6680;6056;5200;4272;5392;4848;5144;7552;7864;4824;11792;7616;5792;5872;10289;9815;3633;16239;8904;3536;5768;6640,sun,11;40;13;19;10;17;32;2;31;8;24;14;38;29;16;3;9;35;5;34;1;30;18;4;26;22;27;33;12;36;7;37;28;6;21;20;15;39;23;25,0,,
3K8CQCU3KEEUEI2COZMUQAA6RFBNWQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3X1FV8S5JY4ECLJE1N9538EFCU2GVK,hag81zet51,Approved,Wed Oct 25 08:05:20 PDT 2017,Wed Oct 25 08:26:29 PDT 2017,Wed Oct 25 09:26:29 PDT 2017,2017-10-25 16:27:28 UTC,,,1269,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,35,Yes,{},2,0,yes,{},circle,rectangle,triangle,square,curved line,cylinder,cube,sqaure,circle,arrow,cube,partial triangle,cylinder with less filling,arrow,short line,square,square,oval,oval,cylinder,shorter twist shape,arrow,angled line,thinner line,arrow,arrow,triangle,triangle,rectangle,thinner oval,cylinder,twist shape,line,curved arrow,arrow,square,triangle,triangle,curved line,triangle,sun,Male,,ABCD;ABDC;DCAB;ADCB;ACDB;BADC;CBAD;DACB,7;3;6;2;4;5;8;1,1,1,1,1,1,1,1,1,yes,{},no,2;2;1;2;2;2;1;1;2;2;2;2;1;2;1;2;1;2;2;1;2;1;1;2;1;2;2;1;2;1;2;2;1;2;1;1;1;2;1;2,CDAB;DACB;DABC;CDBA;ADCB;BCDA;DBAC;DBCA;CADB;DACB;BDCA;CBAD;DBCA;BDAC;ACDB;ADCB;BCAD;BCDA;ADCB;ABCD;BACD;BADC;CDBA;ACBD;ABDC;DABC;CBAD;ACDB;ADCB;DCAB;BCAD;BDCA;DCAB;DABC;CDAB;DBAC;CBDA;DABC;BACD;ABDC,8959;33559;13896;8020;17320;5418;5431;10689;5016;6204;5602;5756;6058;4872;4536;3894;22862;8223;4367;5805;4141;6363;3776;3670;3742;5746;8286;6934;30656;4296;3590;8105;4063;5096;4616;8072;3949;3625;6194;4704,sun,15;2;4;11;36;35;37;39;40;8;9;10;29;27;25;34;20;22;1;21;31;38;24;19;18;3;23;12;32;13;33;30;16;6;5;28;7;26;14;17,0,,
3QQUBC64ZER93I72Y4IGSTOD0HHNXJ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,32UTUBMZ7H9IL4B3L1HR2XNIWHABVY,mbh44wxxj2,Approved,Wed Oct 25 08:00:59 PDT 2017,Wed Oct 25 08:10:25 PDT 2017,Wed Oct 25 09:10:25 PDT 2017,2017-10-25 16:10:28 UTC,,,566,100% (4/4),100% (2/2),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,32,Yes,{},1,1,2,{},circle,square,pharroh,square,arrow,full container,liquid box,square,triangle,proceed,almost full circular container,line with two points,square,line,small line,square,square,square complete,oval,cylender,tiny squiggle,line,prcoceed,proceed,line,small line,triangle,triangle,square,line,squiggly,small cylender,line,curved line,thin line,circle,square box lines,triangle,curved arrow,not sharp top dots,sun,Female,,DACB;CDBA;CADB;BDCA;BCDA;ABDC;CBAD;BCAD,7;1;5;6;3;8;2;4,1,1,1,1,1,1,1,1,yes,{},{},2;2;2;1;1;1;1;2;1;2;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;2;2;1;1;2;1;1;1;2;1;2;2;1;1;1,DBCA;BDCA;CBDA;ACDB;CABD;CBDA;DBAC;ACBD;ACBD;BDAC;CABD;CBDA;CBDA;DABC;CBDA;DBCA;ACBD;BCAD;DCAB;ABDC;BACD;DBCA;DCBA;ABCD;BDCA;ACDB;ABDC;ABCD;CABD;DABC;CBDA;BCAD;DBCA;CBDA;CDBA;ACDB;CBDA;ACDB;CABD;DBAC,8742;44056;7467;15215;8935;20383;4576;8889;6223;10200;8704;18456;4873;4434;3469;4529;20567;6440;5472;3208;7896;4768;8472;6224;3016;2592;3224;12144;5736;15320;4768;6824;4048;8767;31747;2510;4968;2775;2960;2929,sun,28;9;13;11;30;31;37;10;40;8;15;6;7;32;33;29;3;4;25;24;38;5;14;16;22;23;39;19;36;2;34;26;18;1;17;21;27;20;35;12,0,,
3QQUBC64ZER93I72Y4IGSTOD0HHNXJ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,386CSBG1O0ZKAKYR3B69LU2I1OK6QE,6wb9g1afkq,Approved,Wed Oct 25 08:01:02 PDT 2017,Wed Oct 25 08:18:07 PDT 2017,Wed Oct 25 09:18:07 PDT 2017,2017-10-25 16:18:28 UTC,,,1025,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,27,Yes,{},2,0,2,{},square,square,triangle,square,arrow,almost full square,square,square,triangle,arrow,square,incomplete circle,almost empty cylinder,arrow,shorter line,square,square,square,thinner square,swirl,circle cylinder,arrow,bent line,arrow,line,arrow,triangle,smaller square,oval,thinner oval,vertical swirl,smaller cylinder,line,curved line,arrow,square,striped square,triangle,arrow,square,Click on the sun,Male,,CBAD;DABC;CADB;BADC;CADB;CDBA;BADC;BCDA,3;8;6;4;5;7;2;1,1,1,1,1,1,1,1,1,yes,{},no,1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;2;1;1;2;1;2;1;1;2,ABDC;ABCD;BDAC;DABC;DABC;ACBD;BCDA;BDAC;DABC;ACBD;BCDA;DABC;CBDA;BACD;DCBA;CDAB;CDAB;DCBA;ACBD;BDCA;CADB;ADCB;DCBA;BADC;CBAD;ADBC;DBCA;ADCB;DCBA;CDBA;BDCA;ADCB;CDBA;DBCA;BACD;ABDC;ADBC;CDBA;DBCA;ABDC,24798;5815;4606;2408;6664;421643;8992;18469;13032;116826;3951;8488;11210;11681;10175;4742;2503;6409;3032;3019;9677;4063;2697;2847;5408;3820;2371;2098;5280;5888;2320;5800;18147;2596;4720;4818;5142;2144;5192;2695,sun,10;40;21;30;32;39;6;37;8;20;25;28;27;38;4;11;16;14;13;23;36;33;12;15;3;31;1;5;29;22;18;7;2;19;26;35;34;17;9;24,0,,
