workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
42,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl,,kitchenwares,,big,3,,girl,,3_knives,,,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with forks,,kitchenwares,,big,4,,girl,,2_forks,,,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllAmySpoons,,2,8,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with spoons,11548,kitchenwares,small,,1,7,,boy,,2_spoons,1,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with plates,7978,kitchenwares,big,,4,10,,girl,,4_plates,2,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with plate,5806,kitchenwares,small,,1,7,,boy,,1_plate,3,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with apple,5156,fruit,small,,1,7,,boy,,1_apple,4,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeMichaelScissors,,4,10,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with scissors,9002,stationeries,big,,3,9,,girl,,3_scissors,5,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllAmyKnives,,1,7,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with knives,9555,kitchenwares,big,,2,8,,boy,,3_knives,6,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with erasers,7680,stationeries,small,,3,9,,girl,,1_eraser,7,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeAmyPlates,,1,7,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with plates,7128,kitchenwares,small,,2,8,,boy,,2_plates,8,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyThreeSusanApples,,2,8,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with apples,5997,fruit,big,,1,7,,boy,,3_apples,9,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with pears,6106,fruit,big,,2,8,,boy,,3_pears,10,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlTwoAmyKnives,,4,10,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,7956,kitchenwares,small,,3,9,,girl,,2_knives,11,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyThreeMichaelPencils,,1,7,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with pencils,6812,stationeries,big,,2,8,,boy,,3_pencils,12,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,9030,kitchenwares,big,,3,9,,girl,,3_knives,13,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeSusanOranges,,3,9,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with oranges,6183,fruit,small,,4,10,,girl,,2_oranges,14,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllSusanOranges,,4,10,all,,AOI3,AOI9,all,,5,33-33,Susan's,,Click on the girl that has all of Susan's oranges,3,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with oranges,9508,fruit,big,,3,9,,girl,,3_oranges,15,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with knives,5727,kitchenwares,big,,4,10,,girl,,3_forks,16,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeAmySpoons,,2,8,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with spoon,7627,kitchenwares,small,,1,7,,boy,,2_spoons,17,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with spoons,8371,stationeries,big,,1,7,,boy,,4_scissors,18,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with ruler,8765,stationeries,small,,2,8,,boy,,1_ruler,19,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeSusanBananas,,2,8,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with banana,6408,fruit,big,,1,7,,boy,,3_bananas,20,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlTwoSusanOranges,,3,9,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with oranges,7116,fruit,small,,4,10,,girl,,2_oranges,21,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with rulers,6209,stationeries,big,,4,10,,girl,,3_rulers,22,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllSusanPears,,3,9,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with pears,7700,fruit,big,,4,10,,girl,,3_pears,23,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllAmyPlates,,4,10,all,,AOI3,AOI9,all,,13,33-33,Amy's,,Click on the girl that has all of Amy's plates,3,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with plates,7548,kitchenwares,big,,3,9,,girl,,3_plates,24,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeMichaelPencils,,1,7,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with pencils,8812,stationeries,small,,2,8,,boy,,2_pencils,25,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with knives,7308,kitchenwares,big,,3,9,,girl,,4_knives,26,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,6774,stationeries,small,,2,8,,boy,,2_pencils,27,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlThreeAmySpoons,,4,10,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with spoons,8804,kitchenwares,big,,3,9,,girl,,3_spoons,28,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon,8334,kitchenwares,small,,2,8,,boy,,1_spoon,29,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyTwoMichaelErasers,,1,7,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with erasers,6557,stationeries,small,,2,8,,boy,,2_erasers,30,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllMichaelRulers,,2,8,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with rulers,7238,stationeries,small,,1,7,,boy,,2_rulers,31,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,24,44-22,Susan's,,Click on the boy that has all of Susan's apples,3,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with apples,7738,fruit,small,,1,7,,boy,,2_apples,32,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlThreeAmyForks,,4,10,num,,AOI3,AOI9,three,,34,44-22,Amy's,,Click on the girl that has three of Amy's forks,3,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with forks,10654,kitchenwares,big,,3,9,,girl,,3_forks,33,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,7266,stationeries,big,,3,9,,girl,,3_scissors,34,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoySomeSusanApples,,2,8,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with apples,5932,fruit,small,,1,7,,boy,,2_apples,35,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with forks,7306,kitchenwares,small,,2,8,,boy,,2_forks,36,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with oranges,8152,fruit,big,,3,9,,girl,,4_oranges,37,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,6379,stationeries,big,,4,10,,girl,,4_pencils,38,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,3,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with a pear,6002,fruit,small,,4,10,,girl,,1_pear,39,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with rulers,5722,stationeries,big,,4,10,,girl,,3_rulers,40,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllSusanBananas,,3,9,all,,AOI4,AOI10,all,,23,44-22,Susan's,,Click on the girl that has all of Susan's bananas,3,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with bananas,6122,fruit,small,,4,10,,girl,,2_bananas,41,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlAllMichaelErasers,,3,9,all,,AOI4,AOI10,all,,9,33-33,Michael's,,Click on the girl that has all of Michael's erasers,3,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with erasers,8334,stationeries,big,,4,10,,girl,,3_erasers,42,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyTwoAmyPlates,,2,8,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with plates,6790,kitchenwares,small,,1,7,,boy,,2_plates,43,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,3,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with bananas,7608,fruit,big,,2,8,,boy,,4_bananas,44,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlSomeMichaelErasers,,4,10,some,,AOI3,AOI9,some,,8,33-33,Michael's,,Click on the girl that has some of Michael's erasers,3,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with erasers,8062,stationeries,small,,3,9,,girl,,2_erasers,45,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyTwoMichaelScissors,,1,7,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with scissors,7352,stationeries,small,,2,8,,boy,,2_scissors,46,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,GirlThreeSusanBananas,,3,9,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with bananas,8205,fruit,big,,4,10,,girl,,3_bananas,47,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
42,List3,Exp,,BoyTwoSusanPears,,2,8,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with pears,6602,fruit,small,,1,7,,boy,,2_pears,48,[],37,Confused,,3,1,2,Female,English,no,Chrome,Windows,768,1366,7.488783333333333,
44,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl with three knives,,kitchenwares,,big,3,,girl,,3_knives,,,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with two forks,,kitchenwares,,big,4,,girl,,2_forks,,,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with spoon,5286,kitchenwares,small,,2,8,,boy,,1_spoon,1,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with three rulers,5574,stationeries,big,,4,10,,girl,,3_rulers,2,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,BoyTwoSusanPears,,2,8,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with two pears,4992,fruit,small,,1,7,,boy,,2_pears,3,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,BoyTwoMichaelScissors,,1,7,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with scissors,6607,stationeries,small,,2,8,,boy,,2_scissors,4,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with four plates,7409,kitchenwares,big,,4,10,,girl,,4_plates,5,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with three rulers,5936,stationeries,big,,4,10,,girl,,3_rulers,6,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,BoySomeSusanApples,,2,8,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with two apples,4357,fruit,small,,1,7,,boy,,2_apples,7,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Exp,,GirlSomeSusanOranges,,3,9,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl two oranges,2845,fruit,small,,4,10,,girl,,2_oranges,8,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
44,List3,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy one plate,2601,kitchenwares,small,,1,7,,boy,,1_plate,9,[],33,Yes,,3,0,yes,Female,English,,Chrome,Windows,739,1313,4.871616666666666,
