HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experimentName,Input.List,Answer.comment,Answer.freeGenCrit,Answer.freeGenCrit1,Answer.freeGenCrit10,Answer.freeGenCrit11,Answer.freeGenCrit12,Answer.freeGenCrit13,Answer.freeGenCrit14,Answer.freeGenCrit15,Answer.freeGenCrit16,Answer.freeGenCrit17,Answer.freeGenCrit18,Answer.freeGenCrit19,Answer.freeGenCrit2,Answer.freeGenCrit20,Answer.freeGenCrit21,Answer.freeGenCrit22,Answer.freeGenCrit23,Answer.freeGenCrit24,Answer.freeGenCrit25,Answer.freeGenCrit26,Answer.freeGenCrit27,Answer.freeGenCrit28,Answer.freeGenCrit29,Answer.freeGenCrit3,Answer.freeGenCrit30,Answer.freeGenCrit31,Answer.freeGenCrit32,Answer.freeGenCrit33,Answer.freeGenCrit34,Answer.freeGenCrit35,Answer.freeGenCrit36,Answer.freeGenCrit37,Answer.freeGenCrit38,Answer.freeGenCrit39,Answer.freeGenCrit4,Answer.freeGenCrit40,Answer.freeGenCrit5,Answer.freeGenCrit6,Answer.freeGenCrit7,Answer.freeGenCrit8,Answer.freeGenCrit9,Answer.freeWordCheck,Answer.refTypes,Answer.sceneConfigs,Answer.sceneTime,Answer.shapeCheck,Answer.turnOrder,Answer.wrongShape,Approve,Reject
3YLPJ8OXX8QNHAXWGZ3KTKID46Q4XG,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:00 PST 2017,,,3TMFV4NEP9RCYVD18Z2DXXGV9KG8W9,bp9esbgz30,Approved,Fri Feb 10 07:47:27 PST 2017,Fri Feb 10 07:56:44 PST 2017,Fri Feb 10 10:56:44 PST 2017,Fri Feb 10 08:04:59 PST 2017,,,557,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,ty,{},small cylinder,circle with dots,tornado looking shape,semi circle with biggest gap,cloud,cylinder,line with dots at end,triangle with 4 dots,circle,line that is most bent,box,circle,box,circle,longest line,triangle,smaller triangle,box,star,bent line,bigger tornado looking shape,straight line,box,circle,cloud,short line,short line,smaller box,line that points up,tall skinny box,tornado looking thing,larger cylinder,arrow,straight line,circle with dots,circle with dots,triangle,circle with dots,long line,circle with stripes,Sun,3;4;4;4;1;2;3;4;4;3;4;4;4;2;4;4;1;4;2;2;4;4;2;1;2;3;4;4;1;3;3;1;3;1;3;2;2;4;2;3,DCBA;CADB;BACD;ABCD;DBCA;BACD;BCAD;DBCA;CBDA;CADB;CADB;ADCB;CABD;BDAC;CADB;DACB;DCAB;BCAD;ACDB;ADCB;ABCD;DABC;CBAD;CDBA;BCAD;BCAD;ABCD;CDBA;CDBA;BDAC;BCAD;BACD;BDAC;ABDC;CBAD;CBAD;BDAC;ADCB;ABDC;ADCB,25123;17055;5630;6236;7694;4719;12526;2937;25937;9032;4072;5594;8408;4754;6253;3832;2518;4849;13406;27342;20521;3647;44779;5797;10917;2556;9019;5534;4500;4262;4813;3703;2375;14404;5625;7613;7283;4413;5530;5174,sun,32;36;37;30;16;17;5;23;18;28;6;29;7;19;21;20;39;14;11;35;1;25;12;22;15;2;10;3;8;13;31;33;26;27;34;40;38;4;24;9,0,,
3G3AJKPCXL5CHFN6LVPMCYPM6CK4YM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:00 PST 2017,,,37TRT2X24R49U9B94C38Z9COFUSJBO,7kgyhwak7n,Approved,Fri Feb 10 07:47:40 PST 2017,Fri Feb 10 08:42:42 PST 2017,Fri Feb 10 11:42:42 PST 2017,Fri Feb 10 09:51:23 PST 2017,,,3302,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},triangle,oval,triangle,square,line,cylinder,cube,square,triangle,cookie,swirl,cloud,cloud,arrow,short line,square,big triangle,rectangle,star,swirl,cylinder,sun,cloud,arrow,arrow,arrow,triangle,triangle,biangle,sharp oval,line,short cylinder,arrow,line,arrow,circle,square,circle,line,triangle,sun,4;3;3;4;1;4;3;4;2;3;2;2;1;2;1;2;2;3;3;3;2;1;1;4;2;3;1;2;3;2;2;2;1;2;3;1;3;1;2;2,BDCA;DCBA;ABCD;BDCA;CDBA;DCAB;DBAC;BADC;BCAD;DBCA;CDBA;CDAB;DACB;DBAC;BCDA;ADCB;CADB;BACD;BCAD;DBCA;CDBA;ADBC;ABDC;BADC;ABCD;BACD;CBAD;CDAB;DBAC;CBAD;ADBC;ABCD;DABC;CADB;ADCB;DCAB;ACDB;CDAB;CDBA;DBCA,10067;8680;17704;9769;6328;4416;24400;5409;9924;16866;4888;12512;3904;6024;4936;3488;5784;5792;15880;5880;9072;14504;3575;4696;9552;21273;3631;4304;5695;4952;5896;4432;7840;4072;22151;9009;7799;4104;6168;6456,sun,40;18;6;5;1;37;28;16;29;13;30;38;20;2;12;39;4;17;36;7;24;19;31;32;9;35;26;8;10;27;33;23;11;21;25;22;14;3;34;15,0,,
3G3AJKPCXL5CHFN6LVPMCYPM6CK4YM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:00 PST 2017,,,3NPI0JQDAPI5C68OZBZDWZ4MU0YTPO,55hjomu13d,Approved,Fri Feb 10 07:47:35 PST 2017,Fri Feb 10 07:56:50 PST 2017,Fri Feb 10 10:56:50 PST 2017,Fri Feb 10 08:04:54 PST 2017,,,555,100% (3/3),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},circle,triangle with lines,spirl,line,circle,full cube,cylnder,triangle with one dot,triangle,slightly bent line,spiral,incomplete circle,full cylender,arrow,arrow,filled triangle,square,oval,tall rectangle,curved line,tall spiral,sun,cloud,thin line,star,long line,line,big square,oval,square,spiral,spiral,line,straight line,thick line,circle,star,triangle,straight line,triangle,sun,2;1;3;4;1;3;1;4;2;1;4;3;3;1;2;1;2;1;3;4;2;2;2;2;1;1;4;4;3;1;4;4;3;4;2;3;2;2;1;4,DBAC;ADBC;DCAB;BDCA;CADB;BDCA;BCAD;CBAD;DCBA;ABDC;BADC;DACB;ACBD;BCDA;DCAB;ADBC;CBDA;DACB;CBAD;BACD;DABC;BCDA;DABC;ABDC;CDAB;BADC;BCAD;DABC;BCDA;DBCA;ACDB;BCDA;CADB;DABC;DBCA;ACDB;ABCD;CDAB;BDAC;CDBA,20147;5106;7985;7188;6084;3160;2665;4283;3178;5618;3901;3074;3043;5967;3064;7857;3383;2218;1903;1877;9245;8635;7654;4161;1688;2734;7504;2152;1790;2821;4014;2542;6660;4475;2902;3069;3830;2901;8876;2848,sun,40;25;12;28;8;36;22;30;3;10;32;34;38;2;37;20;5;1;31;33;18;15;26;14;6;35;16;21;29;39;4;17;23;9;11;7;27;24;19;13,0,,
3G3AJKPCXL5CHFN6LVPMCYPM6CK4YM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:00 PST 2017,,,3RYC5T2D746SWRVWVMUIWK346F1RP9,34gp99ntk1,Approved,Fri Feb 10 07:47:45 PST 2017,Fri Feb 10 07:52:57 PST 2017,Fri Feb 10 10:52:57 PST 2017,Fri Feb 10 08:04:54 PST 2017,,,312,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},striped triangle,circle looking cookie,box,empty square,fluffy cloud,full box,almost empty box,one dot triangle,circle,circle,box,full circle,cloud,circle,arrow,square,small triangle,oval,star,line,twisted line,thick line,curved line,straight thin line,dotted star,short line,thin straight line,squiggly line,circle,thick line,wavy line,short line,star,bended line,thin line,arrow,filled square,circle,bended line,arrow,Sun,4;4;1;1;4;4;3;1;3;3;3;2;4;1;1;1;1;3;2;3;4;2;1;1;1;3;4;4;1;1;4;1;3;3;2;2;4;2;3;1,CDAB;ACBD;BADC;CABD;BDCA;CADB;DBCA;CADB;CDBA;BDCA;ACBD;DBAC;DABC;ABCD;CBDA;CDAB;BDAC;CBDA;BACD;BDAC;CABD;BACD;CDBA;DCBA;ACDB;BADC;CDAB;CABD;ABCD;BADC;CBAD;ADCB;DCAB;DBCA;CDAB;BDCA;ACDB;CADB;CADB;DBAC,7390;4356;2487;20393;13393;19030;9203;3142;1856;3740;3690;10194;2398;8404;5347;4473;3620;4488;6121;3754;5739;3264;4298;9206;3680;6568;5295;5243;3487;5586;5374;5980;5015;5926;4277;5770;8122;6796;5841;5781,sun,21;37;22;13;30;10;11;5;26;40;25;4;39;14;7;24;35;18;1;31;2;9;27;28;29;6;33;17;19;34;12;8;23;38;32;36;3;15;16;20,0,,
3G3AJKPCXL5CHFN6LVPMCYPM6CK4YM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:00 PST 2017,,,3ZPPDN2SLW9IV0AKSRELBN46MMTE9O,dm7e17qiqx,Approved,Fri Feb 10 07:49:14 PST 2017,Fri Feb 10 08:08:08 PST 2017,Fri Feb 10 11:08:08 PST 2017,Fri Feb 10 09:51:23 PST 2017,,,1134,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},dotted circle,solid triangle,swirl,slightly broken circle,bended line,line,cylinder,square,wave,arrow,swirl,whole circle,almost empty container,sun,little line,triangle,wave,oval,skinny rectangle,cylinder,round,dash,square,arrow,cloud,small line,line,arrow,triangle piece,square,line,cloud,square,star,arrow,triangle,star,circle,triangle,circle,top right,2;4;4;3;3;3;3;3;4;4;4;1;1;3;2;2;4;2;3;1;3;1;2;3;1;1;2;2;1;2;3;1;3;3;3;3;3;3;4;2,CABD;CBAD;ACBD;ADBC;DABC;CDAB;BDAC;DCAB;BACD;CBAD;CBAD;CDBA;ADBC;ACBD;CDBA;CADB;CBDA;BACD;ABCD;CADB;ACDB;BDAC;ACBD;CDBA;BCAD;ABCD;BDAC;BCAD;BACD;BADC;DCAB;DCAB;DBAC;BADC;CBDA;DCAB;BDCA;DABC;DCBA;DBCA,37993;11111;3072;11890;3062;3791;5854;3206;3615;2525;8366;9222;4357;5206;6040;3046;7068;3547;3365;4229;4050;3596;2094;5367;2936;2245;7876;2521;5144;2548;3587;2318;8806;4082;7955;11129;3163;12054;2486;4006,sun,29;8;40;20;38;21;36;25;7;18;1;26;16;17;15;31;35;9;34;11;23;3;6;28;19;4;13;30;5;14;27;37;2;39;10;22;33;12;24;32,0,,
3X878VYTIEV30BOUI3V5QP2GR3KF7K,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3018Q3ZVOJ3L9NPU63CL6PE97T1RAT,3zqo7epjgu,Approved,Fri Feb 10 07:47:24 PST 2017,Fri Feb 10 08:00:04 PST 2017,Fri Feb 10 11:00:04 PST 2017,Fri Feb 10 08:04:59 PST 2017,,,760,100% (4/4),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},circle,plain triangle,triangle,full circle,arrow,full cube,line with endpoints,sphere,circle,upright lounge chair,cube,60% circle,cloud,star,longest line,traingle,large triangle,3 sides,fat rectangle,line,cube,arrow,square,thin line,line,arrow,square,triangle,rectangle,thin rectangle,spiral,spiral,star,star,circle,triangle,square with lines in it,square,straight line,triangle,star,2;1;4;3;3;1;2;4;2;4;2;1;2;1;4;3;1;4;2;3;3;4;2;4;3;4;4;3;2;1;1;2;2;2;1;2;2;2;3;3,CBDA;DBAC;ACDB;BDAC;CBAD;CBDA;CABD;CBDA;DBAC;CABD;CDAB;DBAC;CBDA;DCAB;ABDC;ADCB;DBAC;DCBA;CDBA;CABD;BCDA;BCDA;BDAC;BADC;ADBC;DACB;CBDA;BDCA;CABD;CDBA;BCAD;DCAB;CBDA;CDAB;BCAD;CADB;ACDB;CABD;ADCB;CABD,89046;7334;9328;3255;4401;4839;4096;5298;10669;11104;5543;2937;14855;26144;3840;4519;5392;3704;3120;4511;6888;3704;6481;8656;1862;2823;2297;7063;3985;2687;1968;2312;2433;4743;3560;3064;4647;7291;6678;4175,sun,34;28;24;13;3;1;7;8;22;11;14;21;18;6;31;30;12;35;19;5;25;16;27;36;4;40;20;2;37;38;39;23;29;9;17;32;26;10;15;33,0,,
3X878VYTIEV30BOUI3V5QP2GR3KF7K,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3570Y55XZQWVGFEJ6YWPA7I98BTGYW,w99zlplqes,Approved,Fri Feb 10 07:47:48 PST 2017,Fri Feb 10 08:22:25 PST 2017,Fri Feb 10 11:22:25 PST 2017,Fri Feb 10 09:51:25 PST 2017,,,2077,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},square,oval,spiral,least outlined circle,arrow,least filled in cube,point to point line,square,line,second most obtuse angle,cylinder,cloud,most empty cylinder,cloud,longest line,triangle,smaller triangle,partial square outline,star,oval,medium spiral,arrow,obtuse angle arrow,thickest line,basic line,arrow,squiggle,triangle,partial triangle outline,narrow oval,leaflet,shaded object,star,straight line,thickest line,arrow,simple square,circle,curved arrow,square,most sided item,1;3;2;4;4;4;3;2;1;3;4;4;2;4;4;2;3;4;1;1;2;4;2;1;3;3;3;4;2;4;1;2;4;2;3;1;4;2;3;4,ABDC;ABDC;DACB;DCAB;ABCD;BDCA;ABCD;BCAD;BCDA;CDAB;CBDA;DCBA;DBCA;CDAB;ABCD;CABD;DCBA;ADBC;BCDA;BCDA;DBAC;BCAD;BADC;CBAD;BADC;CDBA;DCAB;DACB;BCDA;ABCD;DBCA;ABCD;ACDB;DCAB;ABDC;DBAC;BADC;CDBA;DBCA;ADBC,26716;38614;10098;6900;13911;21675;8075;6738;9150;6137;105104;22939;7397;10050;4823;2978;5683;6700;2764;2173;2937;6414;10349;19939;4446;8039;18213;7525;5736;3081;4281;11928;3471;5639;15775;6150;13138;3249;13903;3596,sun,22;18;34;23;20;38;6;30;13;5;25;15;8;37;7;17;11;28;2;39;26;9;24;33;1;40;31;36;19;29;16;3;21;32;12;4;35;10;14;27,0,,
3X878VYTIEV30BOUI3V5QP2GR3KF7K,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3R5F3LQFV3XJDI5MQ3BGTN0D5ROOZI,kn7l5d7694,Approved,Fri Feb 10 07:52:39 PST 2017,Fri Feb 10 08:46:42 PST 2017,Fri Feb 10 11:46:42 PST 2017,Fri Feb 10 09:51:25 PST 2017,,,3243,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},square,triangle with stripes,box,square,arrow,box with more liquid,cylinder,square,circle,line up more,squiggly line,smile,cylinder with small amount,straight line,star,triangle,big triangle,right angle,circle,circle,box,straight line,square,thick line,straight line,small line,triangle,small square,circle,fat circle,line,tall cylinder,square with dots,star,thin line,square,triangle,square,straight line,triangle,sun,1;1;4;3;2;2;2;4;2;1;3;2;2;1;2;2;1;4;3;1;1;3;2;4;4;2;3;3;1;4;1;1;1;1;2;4;3;4;4;1,DBCA;CBDA;DACB;ACBD;CABD;ADCB;DCBA;ADCB;CADB;CBDA;CADB;CADB;CADB;DCAB;DBAC;BDAC;ACDB;BCAD;ACBD;BDCA;ABDC;BADC;CBAD;BDAC;BDCA;CDBA;CDAB;CBAD;ACBD;DCBA;CBDA;ABDC;CABD;ACDB;CDAB;BCAD;DABC;BDAC;ABDC;CABD,18300;41506;5123;14952;5110;3853;3588;12741;7170;6088;5081;10306;5712;6492;4155;4575;8790;4402;2726;7281;9329;5528;8574;2523;5111;4943;5841;5220;13523;5392;18694;3600;7748;101448;4313;5618;3440;2664;3107;2554,sun,39;34;17;20;8;11;33;32;24;23;7;10;12;38;13;3;19;9;28;25;14;31;29;4;30;35;2;15;36;26;18;6;21;5;40;1;27;22;16;37,0,,
3X878VYTIEV30BOUI3V5QP2GR3KF7K,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3XC1O3LBOTZFLLTQ7J66FIV2PQXTLQ,fysq0zcugj,Approved,Fri Feb 10 07:47:29 PST 2017,Fri Feb 10 08:13:43 PST 2017,Fri Feb 10 11:13:43 PST 2017,Fri Feb 10 09:51:25 PST 2017,,,1574,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},triangle,triangle,box,square,circle,arrow,box,square,triangle,obtuse line,box,incomplete circle,near empty cylinder,circle,star,square,square,obtuse line,oval,swirl,oval,arrow,cloud,arrow,line,box,squiggle line,square,rectangle,circle,line,cylinder,arrow,arrow,thin line,square,square,circle,curved line,triangle,sun,4;1;3;2;2;1;3;1;2;1;3;2;3;3;1;2;2;1;2;1;4;3;1;2;4;2;1;2;2;2;1;3;4;1;1;1;3;4;2;1,BACD;BCAD;ADBC;CABD;BDAC;ADBC;CABD;ADBC;DBAC;CDAB;CBAD;ACBD;CBAD;CABD;CBAD;CDAB;ADBC;CBAD;BADC;ACBD;ABCD;CABD;ADBC;BADC;DABC;BACD;ACDB;BDAC;BCDA;DCAB;DACB;DABC;DCAB;CBDA;DBAC;BACD;ABCD;ACDB;CADB;DCBA,11264;3183;3832;2960;2632;16632;2632;3432;2201;2336;3536;3048;3928;3247;3128;5591;2160;7553;6616;3247;2568;2248;1823;2399;2720;5128;1855;4697;2439;1609;4320;5176;3832;13075;2652;2248;6528;1832;2160;1792,sun,34;31;36;32;7;2;12;38;30;19;17;21;24;35;13;9;11;18;40;23;10;37;39;26;14;8;22;1;5;15;33;25;27;20;6;4;28;3;16;29,0,,
3EN4YVUOUC5DKSGHJ6QOZM7WM3GJXM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,308XBLVESJHQSXUMCHCH10YFPBMRBO,q48a6k0kci,Approved,Fri Feb 10 07:47:26 PST 2017,Fri Feb 10 07:54:48 PST 2017,Fri Feb 10 10:54:48 PST 2017,Fri Feb 10 08:04:54 PST 2017,,,442,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},square,circle,triangle,less full circle,cloud,half filled box,box,square,line,170 degree,swirly,cloud,less filled cyclinder,line without arrow,long line,leaf,big triangle,rectangle,thin rectangle,single curve,cylinder,rectangle,square,circle,cloud,cube,humped line,curved line,rectangle,larger circle,cyclinder,swirly,square,the curved line without the arrow,larger filled line without an arrow,square,square without lines,triangle,curved line without the arrow,diagonal line,sun,1;3;4;1;2;4;1;1;3;3;2;4;4;4;1;2;3;1;3;1;1;4;3;4;2;1;4;2;1;3;3;3;4;3;1;4;1;2;4;4,BCAD;BCAD;BDAC;CDBA;ABCD;CDAB;ADCB;DACB;CBDA;CDBA;ACDB;BDAC;ACDB;DBAC;ACDB;BCAD;ABDC;CADB;DBAC;BADC;BDAC;ACDB;CDBA;CADB;BACD;BCDA;DCAB;DACB;BACD;ACDB;BCDA;ADCB;ADCB;BADC;ADBC;DABC;ACDB;ADCB;ACBD;DBCA,14352;7262;4427;15271;3207;7208;2765;6247;4847;10851;3968;27801;2504;5486;2805;3570;4803;5291;4205;3099;13402;5303;3099;12806;6866;1966;6814;2075;2276;1519;3348;6262;2741;9368;8314;1986;6376;5518;3992;2628,sun,9;14;19;23;11;29;7;32;35;18;39;12;38;5;16;22;21;6;17;37;27;28;10;33;26;13;34;1;3;31;24;15;25;40;4;2;20;8;36;30,0,,
3EN4YVUOUC5DKSGHJ6QOZM7WM3GJXM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3BWI6RSP7HMEHHMRDUG1XRD0RW5E7C,o1j9fmxyyn,Approved,Fri Feb 10 07:47:35 PST 2017,Fri Feb 10 07:55:29 PST 2017,Fri Feb 10 10:55:29 PST 2017,Fri Feb 10 08:04:54 PST 2017,,,474,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,Thanks,{},circle,Triangle without lines,triangle,square,cloud,arrows,cylinder,square,ribbon,45 degree angle,Ribbon,circle,box,line that isn't an arrow,longest line that isn't an arrow,curved line,square,45 degree angle,fat rectangle,ribbon,Coin Shape,line that isn't an arrow,45 degree line that isn't an arrow,thinnest line that isn't an arrow,star,Box,square,triangle,half of a triangle,square,cylinder,ribbon,square,curved arrow,arrow,Triangle,Star,circle with dots,curved but not arrow,Triangle,Sun,2;4;1;2;3;3;3;1;2;4;2;2;4;3;2;2;4;4;3;2;1;4;4;2;4;4;1;2;1;1;4;3;2;2;3;3;1;2;4;2,CBDA;CDAB;CADB;CDAB;BDCA;CADB;DBCA;ACBD;ABDC;CBAD;ADBC;ACBD;CBAD;DBCA;BADC;BCAD;ACDB;CDAB;CDBA;ADCB;BADC;CDAB;ACDB;CDAB;DBAC;BDCA;CBDA;BDCA;ABDC;ABDC;BADC;DCAB;DACB;CBAD;DBCA;DBAC;CDAB;BCDA;ADBC;ABDC,42601;5074;14480;4945;8320;9080;10866;10944;9281;12753;4109;15973;6275;10225;4580;11039;4965;2926;4901;18848;27593;9316;3190;3673;7375;11754;10249;3712;10015;4446;2510;6733;5356;9430;13147;3495;6896;3193;6356;4645,sun,9;32;10;6;5;19;28;4;7;13;37;8;39;26;40;23;15;2;11;30;18;17;33;38;36;35;22;16;25;34;31;20;24;21;3;12;14;27;29;1,0,,
3EN4YVUOUC5DKSGHJ6QOZM7WM3GJXM,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:26 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:57:01 PST 2017,,,3GGAI1SQEWBI5M90L9CVQLAN19NMC2,wbn23aeewy,Approved,Fri Feb 10 07:47:32 PST 2017,Fri Feb 10 07:57:49 PST 2017,Fri Feb 10 10:57:49 PST 2017,Fri Feb 10 08:04:54 PST 2017,,,617,100% (3/3),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,Great experiment,{},cylinder,oval,triangle,square,circle,half filled cube,cube,triangle with most dots,circle,line with arrow,ribbon,half circle,cube,line with arrow,line with arrow,arc,square,angled line,star,small arc,longer ribbon,lego piece,angle with arrow,line with arrow,cloud,longer line,straight line,wavy line,rectangle,rectangle,ribbon,partial ribbon,rectangle,straight line,"thin line, no arrow",circle,triangle,circle,triangle,circle,Sun,3;1;2;4;1;2;3;3;4;3;2;2;3;4;1;4;1;2;3;2;2;2;4;2;4;3;4;4;4;2;3;4;3;3;1;2;2;2;1;1,CABD;DCBA;CDAB;BCDA;BCDA;ACBD;BCDA;CBDA;BCAD;DACB;DBCA;DBCA;CBDA;DCAB;DABC;ADCB;ABCD;ACBD;DCBA;DBCA;BCDA;ACBD;BCAD;BCDA;BADC;CABD;BACD;BADC;CBAD;ACBD;CBAD;CBDA;DBCA;CABD;ABDC;ACDB;ACBD;CDBA;DCBA;BADC,13546;8564;11012;9876;5260;7808;6816;3505;9555;15873;4396;7823;4946;4812;3712;3444;3531;8304;3671;6410;3599;6534;2554;2616;11496;4481;4479;2639;2327;3593;2800;4130;3614;10447;8943;3059;2351;3853;2849;4046,sun,12;36;2;3;27;1;34;33;39;25;4;7;10;30;32;6;11;14;9;28;24;38;8;31;29;22;21;5;26;23;19;20;18;40;16;17;37;35;13;15,0,,
